kode_kabupaten,nama_kabupaten,kode_kec,nama_kec
032400,"Kab. Kendal, Prov. Jawa Tengah",032402,"Kec. Sukorejo"
032400,"Kab. Kendal, Prov. Jawa Tengah",032412,"Kec. Weleri"
031000,"Kab. Klaten, Prov. Jawa Tengah",031004,"Kec. Bayat"
031000,"Kab. Klaten, Prov. Jawa Tengah",031005,"Kec. Cawas"
031000,"Kab. Klaten, Prov. Jawa Tengah",031013,"Kec. Ceper"
031000,"Kab. Klaten, Prov. Jawa Tengah",031018,"Kec. Delanggu"
031000,"Kab. Klaten, Prov. Jawa Tengah",031002,"Kec. Gantiwarno"
031000,"Kab. Klaten, Prov. Jawa Tengah",031022,"Kec. Jatinom"
031000,"Kab. Klaten, Prov. Jawa Tengah",031009,"Kec. Jogonalan"
031000,"Kab. Klaten, Prov. Jawa Tengah",031016,"Kec. Juwiring"
031000,"Kab. Klaten, Prov. Jawa Tengah",031007,"Kec. Kalikotes"
031000,"Kab. Klaten, Prov. Jawa Tengah",031020,"Kec. Karanganom"
031000,"Kab. Klaten, Prov. Jawa Tengah",031015,"Kec. Karangdowo"
031000,"Kab. Klaten, Prov. Jawa Tengah",031011,"Kec. Karangnongko"
031000,"Kab. Klaten, Prov. Jawa Tengah",031008,"Kec. Kebonarum"
031000,"Kab. Klaten, Prov. Jawa Tengah",031023,"Kec. Kemalang"
031000,"Kab. Klaten, Prov. Jawa Tengah",031024,"Kec. Klaten Selatan"
031000,"Kab. Klaten, Prov. Jawa Tengah",031025,"Kec. Klaten Tengah"
031000,"Kab. Klaten, Prov. Jawa Tengah",031026,"Kec. Klaten Utara"
031000,"Kab. Klaten, Prov. Jawa Tengah",031010,"Kec. Manisrenggo"
031000,"Kab. Klaten, Prov. Jawa Tengah",031012,"Kec. Ngawen"
031000,"Kab. Klaten, Prov. Jawa Tengah",031014,"Kec. Pedan"
031000,"Kab. Klaten, Prov. Jawa Tengah",031019,"Kec. Polanharjo"
031000,"Kab. Klaten, Prov. Jawa Tengah",031001,"Kec. Prambanan"
031000,"Kab. Klaten, Prov. Jawa Tengah",031006,"Kec. Trucuk"
031000,"Kab. Klaten, Prov. Jawa Tengah",031021,"Kec. Tulung"
031000,"Kab. Klaten, Prov. Jawa Tengah",031003,"Kec. Wedi"
031000,"Kab. Klaten, Prov. Jawa Tengah",031017,"Kec. Wonosari"
031900,"Kab. Kudus, Prov. Jawa Tengah",031907,"Kec. Bae"
031900,"Kab. Kudus, Prov. Jawa Tengah",031909,"Kec. Dawe"
031900,"Kab. Kudus, Prov. Jawa Tengah",031908,"Kec. Gebog"
031900,"Kab. Kudus, Prov. Jawa Tengah",031903,"Kec. Jati"
031900,"Kab. Kudus, Prov. Jawa Tengah",031906,"Kec. Jekulo"
031900,"Kab. Kudus, Prov. Jawa Tengah",031901,"Kec. Kaliwungu"
031900,"Kab. Kudus, Prov. Jawa Tengah",031902,"Kec. Kota Kudus"
031900,"Kab. Kudus, Prov. Jawa Tengah",031905,"Kec. Mejobo"
031900,"Kab. Kudus, Prov. Jawa Tengah",031904,"Kec. Undaan"
030800,"Kab. Magelang, Prov. Jawa Tengah",030815,"Kec. Bandongan"
030800,"Kab. Magelang, Prov. Jawa Tengah",030802,"Kec. Borobudur"
